Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
100,102, A moment of shame for not speaking up against injustice. bad, Shame        ,2023-02-28 19:45:00 update, ReflectiveSelf2  update, Facebook  review, #Shame #Injustice                            update,15.0,30.0, India      analysis,2023,2,28,19
184,186," Anxiety grips my chest, a relentless grip on my thoughts. bad", Anxiety   ,2018-09-05 09:30:00 update, RestlessMind      update, Facebook  review, #Anxiety #Restlessness                       update,10.0,20.0, UK             analysis,2018,9,5,9
180,182," Jealousy gnaws at my confidence, a toxic emotion.   bad", Jealousy        ,2018-06-03 16:30:00 update, SelfDoubt         update, Instagram  review, #Jealousy #Insecurity                        update,8.0,15.0, India          analysis,2018,6,3,16
395,399,Soaring like a free spirit on the winds of a coastal cliff.         bad, Freedom       ,2021-02-28 13:00:00 update, CoastalExplorer  update, Twitter   review, #Freedom #CoastalAdventure               update,30.0,60.0, Australia          analysis,2021,2,28,13
703,707,Having a string of bad luck with constant technology malfunctions. Tech troubles galore!  bad, Bad ,2023-09-30 18:20:00 update, TechMalfunctionWoesHighSchool  update, Instagram  review, #TechIssues #HighSchoolTech  update,22.0,43.0, Canada analysis,2023,9,30,18
696,700,Got a flat tire on the way to an important meeting. Talk about a series of bad events!  bad, Bad ,2023-09-23 14:15:00 update, FlatTireWoesHighSchool  update, Twitter  review, #BadLuckDay #HighSchoolStruggles  update,25.0,50.0, USA analysis,2023,9,23,14
456,460,"Tears, the currency of grief, spent in the marketplace of lost love and longing.  bad", Grief ,2016-12-22 21:45:00 update, CurrencyOfTears  update, Facebook  review, #Grief #LostLoveLonging  update,25.0,50.0, USA  analysis,2016,12,22,21
679,683,Organizing a movie marathon with friends. Popcorn and cinematic adventures await!  bad, Joy ,2023-09-06 16:45:00 update, MovieMarathonHostHighSchool  update, Facebook  review, #MovieNight #HighSchoolMemories  update,22.0,43.0, UK analysis,2023,9,6,16
103,105, Feeling bitter about the unfairness in the workplace.    bad, Bitter       ,2023-03-01 17:45:00 update, WorkplaceWoes    update, Twitter   review, #Bitter #Unfairness                          update,15.0,30.0, Canada     analysis,2023,3,1,17
431,435,"Soul-crushing disappointment, hopes shattered like fragile glass.  bad", Disappointment ,2019-10-08 18:30:00 update, ShatteredHopes   update, Twitter   review, #Disappointment #CrushedHopes           update,20.0,40.0, Spain         analysis,2019,10,8,18
447,451,"Sinking like a stone in the ocean of heartbreak, each ripple a sigh of despair.  bad", Heartbreak ,2017-08-10 19:30:00 update, OceanSinker  update, Twitter  review, #Heartbreak #RippleOfDespair  update,22.0,45.0, France  analysis,2017,8,10,19
223,225," Torn between opposing emotions, an ambivalence that colors my decisions with shades of uncertainty.  bad", Ambivalence     ,2022-07-08 11:30:00 update, DecisiveDilemma    update, Facebook  review, #Ambivalence #ShadesOfUncertainty        update,15.0,30.0, Australia     analysis,2022,7,8,11
394,398,Exploring the universe within during a mindful meditation session.  bad, InnerJourney  ,2017-10-20 08:15:00 update, MindfulExplorer  update, Instagram  review, #InnerJourney #MeditationBliss           update,35.0,70.0, Canada            analysis,2017,10,20,8
195,197," Frustration escalates, a thunderstorm of emotions.  bad", Frustration     ,2022-04-05 14:45:00 update, ThunderingMind    update, Instagram  review, #Frustration #EmotionalOutburst             update,12.0,25.0, UK             analysis,2022,4,5,14
154,156, Gratitude for the small joys that each day brings.    bad, Gratitude     ,2012-03-30 11:20:00 update, JoyfulHeart2     update, Facebook  review, #Gratitude #SmallJoys                         update,15.0,30.0, Australia    analysis,2012,3,30,11
257,261," Bathed in the glow of inspiration, a creative phoenix rising from the ashes of ordinary thoughts to explore new realms.  bad", Inspired ,2019-10-25 16:50:00 update, PhoenixExplorer  update, Twitter  review, #Inspired #CreativePhoenix  update,15.0,30.0, UK  analysis,2019,10,25,16
187,189," Envy poisons my thoughts, coveting others' success. bad", Envy            ,2017-03-20 11:30:00 update, GreenEyedMonster  update, Facebook  review, #Envy #Success                               update,10.0,20.0, Canada         analysis,2017,3,20,11
165,167," Overwhelmed by grief, missing a loved one dearly.   bad", Grief           ,2022-07-05 15:45:00 update, MourningHeart      update, Instagram  review, #Grief #Loss                                    update,8.0,15.0, Canada           analysis,2022,7,5,15
126,128, Serenity found in the pages of a favorite book.         bad, Serenity      ,2011-09-22 19:30:00 update, BookLover3       update, Instagram  review, #Serenity #BookTime                            update,22.0,45.0, UK           analysis,2011,9,22,19
393,397,Joyful laughter resonates through a lively summer carnival.          bad, FestiveJoy    ,2020-12-15 15:45:00 update, CarnivalGoer     update, Facebook  review, #FestiveJoy #SummerCarnival              update,22.0,45.0, Japan             analysis,2020,12,15,15
369,373,Elation over discovering a rare book in a quaint bookstore.       bad, Elation       ,2018-09-22 16:30:00 update, Bookworm         update, Instagram  review, #Elation #RareBookDiscovery               update,40.0,80.0, USA                analysis,2018,9,22,16
317,321," Envious gazes cast upon the podium of success, a bitter pill swallowed, the taste lingering as a constant reminder of unattained heights.  bad", Envious ,2021-02-10 19:30:00 update, SuccessPill  update, Twitter  review, #Envious #BitterPill  update,20.0,40.0, USA  analysis,2021,2,10,19
326,330," Jealousy, a festering wound, the pain intensifying with each glance at the garden of others' achievements, blooming beyond the fence.  bad", Jealous ,2018-03-17 14:45:00 update, WoundedGarden  update, Twitter  review, #Jealous #BloomingAchievements  update,16.0,32.0, UK  analysis,2018,3,17,14
313,317," Overwhelmed by the cacophony of expectations, a drowning soul in the tempest of pressure, struggling to stay afloat.  bad", Overwhelmed ,2021-11-29 08:45:00 update, TempestSurvivor  update, Facebook  review, #Overwhelmed #DrowningSoul  update,20.0,40.0, USA  analysis,2021,11,29,8
455,459,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes.  bad", Desolation ,2018-06-10 13:30:00 update, DreamGardener  update, Twitter  review, #Desolation #ShatteredHopes  update,20.0,40.0, UK  analysis,2018,6,10,13
147,149, Enthusiasm for a new artistic project in the works.   bad, Enthusiasm    ,2020-09-17 16:30:00 update, ArtisticSpirit   update, Instagram  review, #Enthusiasm #ArtisticProject                  update,15.0,30.0, USA        analysis,2020,9,17,16
269,273," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams.  bad", Inspired ,2021-12-08 14:30:00 update, SkyArtist  update, Twitter  review, #Inspired #CloudsOfCreativity  update,18.0,36.0, India  analysis,2021,12,8,14
36,37, Quality time with family this weekend.              bad, Positive  ,2023-01-26 17:40:00 update, FamilyTime    update, Facebook  review, #FamilyTime #Weekend                     update,22.0,45.0, UK         analysis,2023,1,26,17
663,667,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights!  bad, Joy ,2023-08-21 15:45:00 update, PaperPlaneExpertHighSchool  update, Instagram  review, #PaperPlaneExpert #HighSchoolArt  update,15.0,30.0, USA analysis,2023,8,21,15
569,573,"In the realm of literature, a captivating novel transports the reader to distant lands, weaving a tapestry of imagination and escape.  bad", Imagination ,2021-10-08 20:30:00 update, BookwormCaptivatingNovelEscape  update, Facebook  review, #Imagination #LiteraryEscape  update,35.0,70.0, Japan  analysis,2021,10,8,20
547,551,"At the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill.  bad", Awe ,2016-04-10 18:30:00 update, GolfEnthusiastPrecisionVictory  update, Instagram  review, #Awe #GolfVictory  update,22.0,45.0, Scotland  analysis,2016,4,10,18
265,269," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections.  bad", Compassionate ,2021-07-01 12:10:00 update, RainNurturer  update, Facebook  review, #Compassionate #TearsOfEmpathy  update,21.0,42.0, Canada  analysis,2021,7,1,12
462,466,"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories.  bad", Nostalgia ,2019-05-15 21:30:00 update, MoonlitMemories  update, Twitter  review, #Nostalgia #CherishedMemories  update,18.0,35.0, Italy  analysis,2019,5,15,21
91,93, Embracing acceptance of life's ups and downs.            bad, Acceptance   ,2023-02-25 18:20:00 update, LifeAcceptance   update, Facebook  review, #Acceptance #LifeJourney                    update,15.0,30.0, Canada      analysis,2023,2,25,18
91,93, Embracing acceptance of life's ups and downs.            bad, Acceptance   ,2023-02-25 18:20:00 update, LifeAcceptance   update, Facebook  review, #Acceptance #LifeJourney                    update,15.0,30.0, Canada      analysis,2023,2,25,18
518,522,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'.  bad", Charm ,2019-06-10 18:45:00 update, SinatraCharmListener  update, Twitter  review, #Charm #SinatraTribute  update,22.0,45.0, USA  analysis,2019,6,10,18
354,358,Feeling blessed for the supportive community in times of need.     bad, Blessed       ,2021-09-10 09:45:00 update, CommunityHelper  update, Instagram  review, #Blessed #SupportiveCommunity             update,18.0,35.0, UK                 analysis,2021,9,10,9
209,211," Entangled in the web of thoughts, confusion reigning as I navigate the labyrinth of ideas.  bad", Confusion       ,2021-05-15 11:45:00 update, ThoughtExplorer    update, Twitter   review, #Confusion #ThoughtLabyrinth               update,15.0,30.0, UK             analysis,2021,5,15,11
83,85, Sending love to all my followers on this beautiful day! ❤️  bad, Love         ,2023-02-23 08:30:00 update, LoveSender       update, Twitter   review, #Love #SpreadLove                             update,15.0,30.0, Australia   analysis,2023,2,23,8
581,585,Successfully avoided eye contact with my crush in the hallway. Mission accomplished. #TeenCrush #StealthMode  bad, Excitement ,2023-05-20 19:45:00 update, CrushAvoider  update, Twitter  review, #CrushStruggles #AvoidingEyeContact  update,15.0,30.0, USA analysis,2023,5,20,19
672,676,Creating a secret handshake with friends. Friendship level: Expert!  bad, Joy ,2023-08-30 17:30:00 update, SecretHandshakeHighSchool  update, Facebook  review, #FriendshipGoals #HighSchoolMemories  update,20.0,40.0, USA analysis,2023,8,30,17
153,155, Serenity found in the beauty of a sunset by the sea.   bad, Serenity      ,2011-07-22 18:30:00 update, SunsetWatcher2   update, Instagram  review, #Serenity #SunsetViews                        update,22.0,45.0, Canada      analysis,2011,7,22,18
704,708,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness.  bad, Sad ,2023-10-01 14:15:00 update, MissedEventBluesHighSchool  update, Facebook  review, #MissedMoments #HighSchoolRegret  update,20.0,39.0, UK analysis,2023,10,1,14
298,302," Bitterness festering like a venomous vine, entwining the soul in a web of resentment, poisoning the garden of peace.  bad", Bitterness ,2019-03-08 14:20:00 update, VenomousSoul  update, Facebook  review, #Bitterness #ResentmentWeb  update,12.0,24.0, UK  analysis,2019,3,8,14
458,462,"A soul weathered by the storm of heartbreak, seeking refuge in the calm after.  bad", Heartbreak ,2019-04-18 11:00:00 update, StormSeeker  update, Twitter  review, #Heartbreak #CalmAfterStorm  update,22.0,45.0, Brazil  analysis,2019,4,18,11
348,352,Feeling empowered after conquering a challenging hiking trail.      bad, Empowerment   ,2018-09-05 14:20:00 update, HikingExplorer   update, Instagram  review, #Empowerment #HikingAdventure              update,35.0,70.0, USA                analysis,2018,9,5,14
34,35, Feeling inspired after attending a workshop.        bad, Positive  ,2023-01-26 09:45:00 update, WorkshopAttendee update, Instagram  review, #Inspiration #Workshop                   update,25.0,50.0,USA analysis,2023,1,26,9
329,333," Envious eyes locked on the treasure chest of opportunities, a heartache fueled by the desire for keys that seem forever elusive.  bad", Envious ,2021-01-15 22:10:00 update, ElusiveKeys  update, Twitter  review, #Envious #DesireForKeys  update,20.0,40.0, USA  analysis,2021,1,15,22
279,283," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections.  bad", Compassionate ,2021-07-01 12:10:00 update, RainNurturer  update, Instagram  review, #Compassionate #TearsOfEmpathy  update,21.0,42.0, Canada  analysis,2021,7,1,12
315,319," Devastated by the revelation of betrayal, the trust shattered like fragile glass, leaving shards of pain in its wake.  bad", Devastated ,2022-05-20 14:50:00 update, FragileTrust  update, Instagram  review, #Devastated #ShatteredTrust  update,25.0,50.0, Canada  analysis,2022,5,20,14
